0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,hoursPerWeek,label
1.3966349,2.2487144,5.56474,-0.03354651,86.023834,-0.043825798,-0.06670535,3.61129,-0.04095304,-0.0769714,-0.058159895,0.0,-0.03251949,-0.04768571,-0.023350451,-0.013942803,-0.025630936,-0.029170953,-0.03124449,-0.044699024,-0.05621267,-0.1159379,-0.032411452,-0.17236431,5.9343467,0.0,-0.030338073,-0.13853146,-0.08798398,-0.007909651,4.4264545,-0.030236969,-0.16864805,-0.044700474,-0.052556343,-0.09026927,0.0,-0.10551679,5.640168,-0.051475745,-0.04952578,-0.057578217,-0.0868703,-0.020572422,-0.10212763,-0.042486433,-0.089359075,-0.038249303,-0.061907817,4.528165,-0.13852495,-0.049282704,-0.107970804,-0.0875229,-0.04802845,-0.028120555,-0.051475737,-0.08798398,-0.010968832,3.2391474,-0.16679461,3.869765,0.0,-0.01096884,-0.01398927,-0.007752264,-0.011416448,-0.00775226,0.0,-0.019036839,-0.010968837,-0.017369436,-0.00775235,-0.011416404,0.0,-0.008068622,-0.007909651,-0.018018167,-0.01111667,-0.007909651,-0.018078212,-0.013989263,-0.011265983,-0.033173516,-0.007909651,-0.007752346,0.0,-0.023664312,-0.007856738,-0.007752262,-0.0134407645,-0.00796221,-0.013440769,-0.007856734,0.0,3.1275134,-0.011191537,0.0,-0.034527313,1,0
2.0857792,2.8578744,2.6814752,-0.03354651,-0.05827753,-0.043825798,5.9177494,-0.37225878,-0.04095304,-0.0769714,-0.058159895,0.0,-0.03251949,-0.04768571,-0.023350451,-0.013942803,-0.025630936,-0.029170953,-0.03124449,-0.044699024,-0.05621267,-0.1159379,-0.032411452,-0.17236431,-0.057578225,0.0,-0.030338073,5.2173834,-0.08798398,-0.007909651,4.4264545,-0.030236969,-0.16864805,-0.044700474,-0.052556343,-0.09026927,0.0,-0.10551679,-0.09670616,-0.051475745,-0.04952578,-0.057578217,-0.0868703,-0.020572422,5.5235143,-0.042486433,-0.089359075,-0.038249303,-0.061907817,4.528165,-0.13852495,-0.049282704,-0.107970804,-0.0875229,-0.04802845,-0.028120555,-0.051475737,5.5907445,-0.010968832,-0.29706636,-0.16679461,3.869765,0.0,-0.01096884,-0.01398927,-0.007752264,-0.011416448,-0.00775226,0.0,-0.019036839,-0.010968837,-0.017369436,-0.00775235,-0.011416404,0.0,-0.008068622,-0.007909651,-0.018018167,-0.01111667,-0.007909651,-0.018078212,-0.013989263,-0.011265983,-0.033173516,-0.007909651,-0.007752346,0.0,-0.023664312,-0.007856738,-0.007752262,-0.0134407645,-0.00796221,-0.013440769,-0.007856734,0.0,3.1275134,-0.011191537,0.0,-0.034527313,1,0
-0.20038974,-0.007785149,2.6814752,-0.03354651,-0.05827753,-0.043825798,-0.06670535,3.61129,-0.04095304,-0.0769714,-0.058159895,0.0,-0.03251949,-0.04768571,-0.023350451,-0.013942803,-0.025630936,-0.029170953,-0.03124449,-0.044699024,-0.05621267,-0.1159379,-0.032411452,-0.17236431,-0.057578225,0.0,-0.030338073,5.2173834,-0.08798398,-0.007909651,-0.24592799,-0.030236969,5.030188,-0.044700474,-0.052556343,-0.09026927,0.0,-0.10551679,5.640168,-0.051475745,-0.04952578,-0.057578217,-0.0868703,-0.020572422,-0.10212763,-0.042486433,-0.089359075,-0.038249303,-0.061907817,-0.22530437,-0.13852495,-0.049282704,5.424312,-0.0875229,-0.04802845,-0.028120555,-0.051475737,-0.08798398,-0.010968832,3.2391474,4.952187,-0.32462263,0.0,-0.01096884,-0.01398927,-0.007752264,-0.011416448,-0.00775226,0.0,-0.019036839,-0.010968837,-0.017369436,-0.00775235,-0.011416404,0.0,-0.008068622,-0.007909651,-0.018018167,-0.01111667,-0.007909651,-0.018078212,-0.013989263,-0.011265983,-0.033173516,-0.007909651,-0.007752346,0.0,-0.023664312,-0.007856738,-0.007752262,-0.0134407645,-0.00796221,-0.013440769,-0.007856734,0.0,3.1275134,-0.011191537,0.0,-0.034527313,1,0
-0.4689655,5.027146,0.38541883,-0.03354651,-0.05827753,-0.043825798,-0.06670535,3.61129,-0.04095304,-0.0769714,-0.058159895,0.0,-0.03251949,6.0456386,-0.023350451,-0.013942803,-0.025630936,-0.029170953,-0.03124449,-0.044699024,-0.05621267,-0.1159379,-0.032411452,-0.17236431,-0.057578225,0.0,-0.030338073,-0.13853146,-0.08798398,-0.007909651,-0.24592799,-0.030236969,5.030188,-0.044700474,-0.052556343,-0.09026927,0.0,-0.10551679,-0.09670616,-0.051475745,-0.04952578,-0.057578217,-0.0868703,-0.020572422,-0.10212763,-0.042486433,5.5833507,-0.038249303,-0.061907817,-0.22530437,-0.13852495,-0.049282704,5.424312,-0.0875229,-0.04802845,-0.028120555,-0.051475737,-0.08798398,-0.010968832,3.2391474,4.952187,-0.32462263,0.0,-0.01096884,-0.01398927,-0.007752264,-0.011416448,-0.00775226,0.0,-0.019036839,-0.010968837,-0.017369436,-0.00775235,-0.011416404,0.0,-0.008068622,-0.007909651,-0.018018167,-0.01111667,-0.007909651,-0.018078212,-0.013989263,-0.011265983,-0.033173516,-0.007909651,-0.007752346,0.0,-0.023664312,-0.007856738,-0.007752262,-0.0134407645,-0.00796221,-0.013440769,-0.007856734,0.0,3.1275134,-0.011191537,0.0,-0.034527313,1,0
2.8842916,2.2459917,2.6814752,-0.03354651,-0.05827753,-0.043825798,-0.06670535,3.61129,-0.04095304,-0.0769714,-0.058159895,0.0,-0.03251949,-0.04768571,-0.023350451,-0.013942803,-0.025630936,-0.029170953,-0.03124449,-0.044699024,-0.05621267,-0.1159379,-0.032411452,-0.17236431,-0.057578225,0.0,-0.030338073,5.2173834,-0.08798398,-0.007909651,4.4264545,-0.030236969,-0.16864805,-0.044700474,-0.052556343,-0.09026927,0.0,-0.10551679,-0.09670616,-0.051475745,-0.04952578,-0.057578217,5.6870866,-0.020572422,-0.10212763,-0.042486433,-0.089359075,-0.038249303,-0.061907817,-0.22530437,-0.13852495,-0.049282704,-0.107970804,-0.0875229,6.1203966,-0.028120555,-0.051475737,-0.08798398,-0.010968832,3.2391474,4.952187,-0.32462263,0.0,-0.01096884,-0.01398927,-0.007752264,-0.011416448,-0.00775226,0.0,-0.019036839,-0.010968837,-0.017369436,-0.00775235,-0.011416404,0.0,-0.008068622,-0.007909651,-0.018018167,-0.01111667,-0.007909651,-0.018078212,-0.013989263,-0.011265983,-0.033173516,-0.007909651,-0.007752346,0.0,-0.023664312,-0.007856738,-0.007752262,-0.0134407645,9.333968,-0.013440769,-0.007856734,0.0,-0.38784492,-0.011191537,0.0,-0.034527313,1,0
-0.41912568,1.3950866,2.6814752,-0.03354651,-0.05827753,-0.043825798,-0.06670535,-0.37225878,6.242981,-0.0769714,-0.058159895,0.0,-0.03251949,-0.04768571,-0.023350451,-0.013942803,-0.025630936,-0.029170953,-0.03124449,-0.044699024,-0.05621267,-0.1159379,-0.032411452,-0.17236431,-0.057578225,0.0,-0.030338073,5.2173834,-0.08798398,-0.007909651,-0.24592799,-0.030236969,5.030188,-0.044700474,-0.052556343,-0.09026927,0.0,-0.10551679,-0.09670616,-0.051475745,-0.04952578,-0.057578217,5.6870866,-0.020572422,-0.10212763,-0.042486433,-0.089359075,-0.038249303,-0.061907817,-0.22530437,-0.13852495,-0.049282704,5.424312,-0.0875229,-0.04802845,-0.028120555,6.08542,-0.08798398,-0.010968832,-0.29706636,4.952187,-0.32462263,0.0,-0.01096884,-0.01398927,-0.007752264,-0.011416448,-0.00775226,0.0,-0.019036839,-0.010968837,-0.017369436,-0.00775235,-0.011416404,0.0,-0.008068622,-0.007909651,-0.018018167,-0.01111667,-0.007909651,-0.018078212,-0.013989263,-0.011265983,-0.033173516,-0.007909651,-0.007752346,0.0,-0.023664312,-0.007856738,-0.007752262,-0.0134407645,-0.00796221,7.7383327,-0.007856734,0.0,-0.38784492,-0.011191537,0.0,-0.034527313,1,0
2.6655555,0.30803025,1.3715098,171.59428,-0.05827753,-0.043825798,5.9177494,-0.37225878,-0.04095304,-0.0769714,-0.058159895,0.0,-0.03251949,-0.04768571,-0.023350451,-0.013942803,-0.025630936,-0.029170953,-0.03124449,-0.044699024,-0.05621267,-0.1159379,-0.032411452,4.9408484,-0.057578225,0.0,-0.030338073,-0.13853146,-0.08798398,-0.007909651,4.4264545,-0.030236969,-0.16864805,-0.044700474,-0.052556343,-0.09026927,0.0,-0.10551679,-0.09670616,-0.051475745,6.109731,-0.057578217,-0.0868703,-0.020572422,-0.10212763,-0.042486433,-0.089359075,-0.038249303,-0.061907817,-0.22530437,-0.13852495,-0.049282704,-0.107970804,-0.0875229,6.1203966,-0.028120555,-0.051475737,-0.08798398,-0.010968832,3.2391474,4.952187,-0.32462263,0.0,-0.01096884,-0.01398927,-0.007752264,-0.011416448,-0.00775226,0.0,-0.019036839,-0.010968837,-0.017369436,-0.00775235,-0.011416404,0.0,-0.008068622,-0.007909651,-0.018018167,-0.01111667,-0.007909651,-0.018078212,-0.013989263,-0.011265983,-0.033173516,-0.007909651,-0.007752346,0.0,-0.023664312,-0.007856738,-0.007752262,-0.0134407645,-0.00796221,-0.013440769,-0.007856734,0.0,3.1275134,-0.011191537,0.0,-0.034527313,1,0
1.0934508,2.841291,4.379035,-0.03354651,-0.05827753,-0.043825798,-0.06670535,3.61129,-0.04095304,-0.0769714,-0.058159895,0.0,-0.03251949,-0.04768571,-0.023350451,-0.013942803,-0.025630936,-0.029170953,-0.03124449,6.1704307,-0.05621267,-0.1159379,-0.032411452,-0.17236431,-0.057578225,0.0,-0.030338073,-0.13853146,-0.08798398,-0.007909651,-0.24592799,-0.030236969,5.030188,-0.044700474,-0.052556343,-0.09026927,0.0,5.50986,-0.09670616,-0.051475745,-0.04952578,-0.057578217,-0.0868703,-0.020572422,-0.10212763,-0.042486433,-0.089359075,-0.038249303,-0.061907817,-0.22530437,5.1255445,-0.049282704,-0.107970804,-0.0875229,-0.04802845,-0.028120555,-0.051475737,-0.08798398,-0.010968832,3.2391474,-0.16679461,3.869765,0.0,-0.01096884,-0.01398927,-0.007752264,-0.011416448,-0.00775226,0.0,-0.019036839,-0.010968837,-0.017369436,-0.00775235,-0.011416404,0.0,-0.008068622,-0.007909651,-0.018018167,-0.01111667,-0.007909651,-0.018078212,-0.013989263,-0.011265983,-0.033173516,-0.007909651,-0.007752346,0.0,-0.023664312,-0.007856738,-0.007752262,-0.0134407645,-0.00796221,-0.013440769,-0.007856734,0.0,3.1275134,-0.011191537,0.0,-0.034527313,0,0
5.051404,1.7685297,1.3715098,-0.03354651,-0.05827753,-0.043825798,-0.06670535,3.61129,-0.04095304,-0.0769714,-0.058159895,0.0,-0.03251949,-0.04768571,-0.023350451,-0.013942803,-0.025630936,-0.029170953,-0.03124449,-0.044699024,-0.05621267,-0.1159379,-0.032411452,4.9408484,-0.057578225,0.0,-0.030338073,-0.13853146,-0.08798398,-0.007909651,-0.24592799,-0.030236969,-0.16864805,-0.044700474,5.9810586,5.578572,0.0,-0.10551679,-0.09670616,-0.051475745,-0.04952578,-0.057578217,-0.0868703,-0.020572422,-0.10212763,-0.042486433,-0.089359075,-0.038249303,-0.061907817,-0.22530437,-0.13852495,-0.049282704,-0.107970804,5.5937414,-0.04802845,-0.028120555,-0.051475737,-0.08798398,-0.010968832,3.2391474,4.952187,-0.32462263,0.0,-0.01096884,-0.01398927,-0.007752264,-0.011416448,-0.00775226,0.0,-0.019036839,-0.010968837,-0.017369436,-0.00775235,-0.011416404,0.0,-0.008068622,-0.007909651,-0.018018167,-0.01111667,-0.007909651,-0.018078212,-0.013989263,-0.011265983,-0.033173516,-0.007909651,-0.007752346,0.0,-0.023664312,-0.007856738,-0.007752262,-0.0134407645,-0.00796221,-0.013440769,-0.007856734,0.0,3.1275134,-0.011191537,0.0,-0.034527313,1,0
3.792172,4.051594,1.3715098,-0.03354651,-0.05827753,-0.043825798,-0.06670535,3.61129,-0.04095304,-0.0769714,-0.058159895,0.0,-0.03251949,-0.04768571,-0.023350451,-0.013942803,-0.025630936,-0.029170953,-0.03124449,-0.044699024,-0.05621267,-0.1159379,-0.032411452,4.9408484,-0.057578225,0.0,-0.030338073,-0.13853146,-0.08798398,-0.007909651,-0.24592799,-0.030236969,5.030188,-0.044700474,-0.052556343,-0.09026927,0.0,-0.10551679,-0.09670616,-0.051475745,-0.04952578,5.9351068,-0.0868703,-0.020572422,-0.10212763,-0.042486433,-0.089359075,-0.038249303,-0.061907817,-0.22530437,5.1255445,-0.049282704,-0.107970804,-0.0875229,-0.04802845,-0.028120555,-0.051475737,-0.08798398,-0.010968832,3.2391474,-0.16679461,3.869765,0.0,-0.01096884,-0.01398927,-0.007752264,-0.011416448,-0.00775226,0.0,-0.019036839,-0.010968837,-0.017369436,-0.00775235,-0.011416404,0.0,-0.008068622,-0.007909651,-0.018018167,-0.01111667,-0.007909651,-0.018078212,-0.013989263,-0.011265983,-0.033173516,-0.007909651,-0.007752346,0.0,-0.023664312,-0.007856738,-0.007752262,-0.0134407645,-0.00796221,-0.013440769,-0.007856734,0.0,3.1275134,-0.011191537,0.0,-0.034527313,1,0
